31 30 25 31 28 36 30 29 25 38 30 33 30 37 
2 3 2 9 3 2 1 5 3 7 4 3 2 3 
12 10 14 11 9 12 14 11 13 11 14 11 12 6 
5 9 5 9 9 7 6 9 7 7 7 6 8 7 
16 16 11 15 16 11 16 15 18 16 17 15 12 15 
14 11 5 11 10 7 12 11 10 10 12 19 13 14 
4 3 3 3 4 3 0 0 6 3 2 3 3 1 
5 7 6 9 7 7 6 6 7 7 6 7 6 9 
3 3 4 4 4 5 2 3 4 4 3 3 4 4 
13 11 10 10 11 14 12 13 7 9 8 13 14 11 
18 14 15 19 16 10 14 10 18 19 15 15 11 19 
6 9 6 6 6 9 5 9 8 5 8 8 7 7 
15 10 17 19 15 16 16 15 17 16 19 15 16 17 
1 4 4 4 3 4 5 3 4 4 4 4 4 3 
6 7 8 5 8 10 6 8 7 6 5 7 9 5 
8 6 8 9 7 8 9 6 6 8 6 6 8 5 
6 7 6 7 9 6 8 7 13 8 9 8 5 6 
9 6 5 5 7 6 6 8 8 8 5 8 6 5 
15 18 11 18 11 12 15 18 17 15 15 17 17 12 
13 12 5 14 11 10 14 11 13 10 7 10 13 13 
13 13 11 10 13 10 10 14 13 14 14 12 13 11 
3 2 8 3 4 3 4 5 1 4 0 4 4 4 
5 6 5 7 9 6 5 9 8 5 5 5 8 9 
16 16 18 17 16 18 17 18 15 15 18 16 15 20 
4 6 4 4 5 3 4 8 3 2 4 4 3 4 
13 11 13 14 14 14 14 6 12 14 11 13 17 11 
9 5 9 6 9 9 8 7 7 5 5 9 6 5 
11 13 13 13 13 11 13 12 10 14 13 12 13 18 
14 10 11 12 12 10 13 5 13 6 11 14 13 14 
13 9 11 13 13 14 14 8 12 8 12 10 14 6 
11 13 11 11 13 12 14 10 8 7 12 10 11 5 
13 10 10 6 12 11 13 14 11 11 9 14 8 13 
10 6 11 14 13 13 10 17 12 14 10 5 10 12 
17 18 17 14 18 12 13 15 18 15 17 13 19 14 
17 15 18 16 10 18 16 18 16 17 17 18 17 15 
11 11 10 13 11 12 14 6 11 16 11 14 14 12 
6 6 8 9 5 7 8 7 9 5 7 10 9 5 
13 11 10 14 10 15 12 14 10 10 13 13 14 14 
15 19 15 16 16 15 17 15 16 13 15 19 17 13 
10 13 15 13 14 14 12 12 6 11 11 10 10 10 
17 16 16 11 15 17 15 16 16 16 18 17 17 15 
2 8 3 4 3 9 4 2 7 4 3 7 3 2 
8 9 6 5 5 7 6 9 8 5 7 8 7 5 
6 9 8 8 6 7 5 6 6 6 7 6 8 6 
15 15 17 16 15 14 15 15 10 11 18 16 15 16 
6 8 5 5 5 9 5 11 6 8 8 8 5 5 
17 16 17 15 15 16 16 16 17 15 15 15 17 16 
7 3 5 9 8 9 7 8 9 5 8 8 7 3 
13 11 11 10 5 11 11 8 13 12 13 13 11 12 
17 18 21 16 15 16 17 15 16 15 18 17 17 13 
19 17 16 18 10 19 16 16 18 16 10 17 14 18 
6 7 8 9 10 5 7 6 5 5 5 6 9 6 
15 15 17 15 14 17 15 19 16 12 11 17 15 18 
15 20 18 16 16 19 16 13 15 10 15 16 12 17 
5 5 6 7 5 8 7 6 5 7 2 9 5 12 
17 15 15 19 16 15 15 15 18 15 18 16 16 13 
17 17 18 16 15 15 18 17 17 18 16 19 21 15 
11 14 14 11 10 10 11 14 10 6 16 8 11 12 
10 12 14 11 13 5 13 14 10 11 14 14 13 14 
11 12 13 10 10 9 13 11 11 10 13 14 12 13 
10 9 11 10 10 7 11 13 12 13 10 5 7 10 
16 15 16 15 15 16 18 11 17 17 19 17 15 10 
6 6 6 8 7 6 9 5 9 8 6 6 8 6 
18 15 18 17 16 10 18 17 15 14 18 17 16 15 
6 5 8 8 5 6 6 5 9 5 9 9 6 8 
10 10 13 13 5 9 12 11 7 11 8 11 14 12 
12 14 11 11 8 12 12 10 7 14 10 7 8 12 
16 12 15 18 16 18 18 19 16 16 14 17 17 16 
12 13 13 14 12 13 12 10 12 10 10 13 7 5 
17 19 17 17 18 17 17 15 16 17 18 18 16 15 
19 16 18 15 15 11 16 18 18 15 16 18 16 17 
11 11 10 14 10 13 16 11 7 13 15 14 11 12 
14 11 12 14 10 11 16 12 14 10 11 13 17 11 
14 10 14 12 14 11 13 10 10 11 16 13 13 5 
11 17 14 14 13 5 8 6 13 12 10 14 14 10 
6 9 6 9 5 7 9 5 5 9 7 8 6 6 
10 13 15 10 11 11 13 8 11 12 10 10 14 7 
5 5 7 9 7 7 9 9 8 7 8 5 9 9 
13 10 14 14 10 13 11 12 12 5 12 10 13 13 
14 13 10 13 14 13 13 11 12 11 12 12 14 11 
10 14 12 13 7 12 11 12 7 15 11 12 10 12 
16 15 15 15 17 13 16 17 16 13 10 16 13 17 
9 8 5 10 9 7 6 5 9 7 9 9 5 7 
28 20 34 20 22 21 20 24 27 20 20 23 21 26 
8 9 6 5 6 8 4 8 7 6 6 5 8 7 
13 10 12 14 6 12 13 12 13 13 13 10 11 8 
11 14 10 11 10 14 12 11 12 8 12 6 11 11 
9 6 8 3 5 6 6 7 9 5 5 5 5 9 
8 6 6 8 12 5 5 8 9 9 8 8 7 8 
11 12 12 11 14 11 8 5 14 13 13 10 12 13 
14 13 14 14 12 11 12 14 7 12 10 10 10 14 
15 17 10 10 18 15 19 15 18 18 16 16 16 11 
0 3 4 2 2 3 3 3 7 3 4 3 4 0 
18 16 17 14 16 14 19 18 10 11 16 16 14 15 
12 13 13 14 11 14 12 12 5 14 11 13 13 10 
8 8 8 9 5 6 6 7 8 5 8 6 6 9 
13 7 9 13 14 14 10 7 11 13 6 11 12 9 
6 8 5 12 7 9 6 5 5 5 8 7 9 6 
4 5 3 4 3 4 2 3 4 2 0 0 3 3 
18 11 11 15 16 16 11 15 16 16 17 14 17 10 
8 6 9 8 6 3 7 8 9 6 8 9 9 11 
7 9 5 7 6 7 6 8 8 7 7 9 11 7 
10 11 14 5 13 13 17 8 13 7 14 14 13 11 
18 15 18 15 14 17 15 18 15 16 10 11 15 19 
11 9 14 10 12 7 9 12 13 12 13 14 10 13 
18 14 15 16 12 17 15 16 15 11 16 11 17 16 
5 9 9 9 9 5 9 11 8 9 5 5 5 8 
5 7 7 12 9 5 6 5 9 7 5 9 9 6 
35 44 31 32 39 36 30 31 41 40 32 30 37 37 
20 16 18 21 23 24 15 15 18 21 17 15 19 16 
18 18 21 17 19 17 10 15 17 16 15 11 18 11 
14 10 15 12 11 16 5 11 12 13 10 11 14 6 
9 9 6 6 12 8 6 7 9 14 8 5 9 9 
13 12 13 14 6 10 10 6 11 14 14 13 11 10 
4 6 3 5 2 4 4 4 4 2 4 4 2 4 
2 2 4 5 8 5 2 3 3 4 4 2 4 2 
9 8 7 6 12 9 5 5 5 5 6 6 9 9 
16 15 12 16 15 17 17 17 17 19 13 11 20 17 
6 6 8 9 8 7 8 8 8 6 6 5 8 14 
6 10 7 6 5 9 6 4 7 5 5 6 5 9 
6 6 9 8 5 8 5 6 6 6 7 6 6 8 
4 4 5 2 4 2 2 9 2 3 4 4 8 4 
18 19 12 17 18 10 16 16 16 16 16 18 17 15 
20 20 17 15 15 20 17 17 18 21 16 17 24 20 
17 16 14 11 18 18 17 17 19 18 10 11 17 18 
9 6 8 8 5 6 7 7 7 6 9 5 7 7 
14 6 13 13 12 10 10 13 11 5 6 13 13 13 
2 4 3 2 4 0 3 3 3 2 3 4 3 3 
25 26 25 29 25 20 21 25 21 27 25 20 27 21 
11 13 14 9 12 13 12 10 10 14 10 10 11 8 
16 15 16 15 15 15 19 15 10 17 15 16 16 11 
3 4 3 2 4 4 4 4 3 4 3 1 4 3 
8 14 9 5 5 3 9 7 7 9 6 6 5 8 
16 17 15 15 16 17 17 16 15 19 17 15 13 16 
12 14 12 13 12 10 12 12 13 9 7 9 14 5 
18 17 15 16 10 16 15 16 15 11 13 19 18 18 
16 18 18 15 17 17 17 15 12 18 16 12 15 17 
12 14 13 11 8 14 13 11 12 14 12 14 13 14 
7 6 6 6 5 9 7 6 6 7 8 7 6 6 
7 5 6 9 5 7 6 7 5 9 3 5 7 11 
2 7 4 4 4 4 4 3 3 2 4 3 1 7 
9 9 8 5 8 9 8 8 5 9 7 5 6 9 
4 3 3 1 3 4 3 3 3 0 3 4 3 3 
15 15 15 17 13 16 15 15 10 16 16 15 17 15 
17 17 17 14 17 15 16 18 17 15 16 18 18 19 
18 15 15 19 15 15 19 18 15 14 16 15 11 15 
2 4 3 2 4 3 1 2 4 4 2 1 6 4 
6 6 6 6 7 5 6 9 12 6 9 8 5 7 
8 8 7 8 7 8 7 5 8 5 8 7 11 7 
9 7 5 9 9 9 9 9 7 8 8 5 7 7 
8 6 11 9 8 7 8 6 7 9 12 7 8 8 
10 11 12 10 12 14 17 12 12 13 5 13 13 11 
11 14 14 10 10 10 5 16 10 15 9 5 13 12 
3 4 3 3 3 8 4 4 3 4 3 4 3 2 
13 14 7 6 12 14 11 14 10 15 11 11 10 5 
12 14 5 13 10 14 12 10 5 12 5 12 12 13 
17 15 15 15 16 16 16 16 17 16 13 14 16 12 
19 17 16 15 18 16 19 17 19 14 16 18 12 18 
18 18 15 11 16 17 16 18 19 17 10 17 17 18 
19 16 18 14 16 12 12 18 18 17 13 16 17 18 
13 14 14 11 13 7 11 14 13 13 13 13 10 8 
18 18 18 14 18 10 17 20 16 15 18 12 18 10 
19 16 18 17 16 18 15 17 16 18 15 17 16 16 
16 15 15 16 16 14 17 17 14 17 14 15 20 18 
8 7 7 5 8 7 8 5 6 8 11 6 7 9 
16 18 14 15 15 19 16 16 16 13 18 18 14 16 
6 8 5 5 5 14 6 5 8 7 12 8 7 6 
13 12 14 11 11 9 10 5 14 10 12 8 12 13 
9 5 7 8 3 8 6 8 6 8 6 5 5 9 
17 17 15 18 16 15 13 14 18 18 15 16 18 15 
15 18 15 16 15 14 15 14 15 16 18 16 15 15 
16 12 18 18 17 11 15 15 10 15 16 14 16 15 
6 14 9 6 5 6 5 7 8 7 9 5 12 6 
18 15 18 13 15 17 10 16 15 16 18 15 10 15 
8 5 5 7 8 7 5 6 5 8 9 5 8 7 
12 14 10 12 5 14 14 13 9 10 12 6 11 11 
4 6 3 4 3 4 9 5 4 4 2 4 5 3 
4 3 7 6 4 2 8 7 3 2 2 2 2 2 
16 16 15 15 17 15 15 14 17 16 14 18 17 18 
6 8 9 12 9 5 6 9 8 6 7 5 5 7 
12 14 10 12 10 10 6 12 14 14 12 13 11 13 
4 2 5 3 4 3 4 1 3 9 2 4 4 4 
18 15 16 15 16 18 18 16 16 17 15 16 17 14 
5 5 7 5 9 6 7 12 8 7 8 10 5 7 
34 26 25 34 35 37 28 34 26 28 37 30 37 39 
15 17 18 15 15 15 15 16 17 13 16 17 10 15 
4 2 3 4 5 4 1 4 4 4 3 4 4 1 
11 12 14 6 14 12 14 10 12 11 12 17 10 11 
15 15 16 15 10 
18 17 16 15 11 17 17 16 10 19 17 19 16 18 
17 11 13 16 15 21 17 15 18 16 16 15 16 15 
13 12 12 15 6 14 11 13 14 11 10 12 10 10 
10 10 11 8 16 12 11 14 11 11 9 14 9 12 
19 15 18 14 15 15 18 15 10 15 16 16 12 18 
4 4 4 2 3 4 2 4 2 2 4 4 9 3 
18 18 16 11 15 19 16 15 18 16 18 15 15 13 
15 13 15 15 17 15 18 15 14 15 18 13 18 18 
16 15 16 21 15 18 17 18 12 13 10 16 16 10 
5 9 8 6 9 6 9 9 8 9 8 7 8 5 
14 12 5 14 10 10 18 13 9 10 10 7 13 13 
8 9 6 5 9 5 6 8 6 5 8 9 7 9 
16 16 17 10 16 16 12 15 17 16 15 15 14 17 
27 20 25 26 20 22 21 26 21 31 25 20 25 22 
7 8 6 5 5 5 6 6 6 6 9 5 5 7 
18 17 18 18 13 13 18 15 18 16 13 17 15 10 
11 13 10 5 9 13 13 17 14 8 8 11 12 13 
11 14 8 11 13 10 10 9 13 10 11 10 11 12 
5 7 7 5 7 7 7 8 12 9 9 8 9 5 
11 13 13 10 13 5 10 10 11 12 8 9 10 13 
18 10 18 18 10 14 17 18 15 10 15 11 15 16 
8 5 6 5 5 8 9 7 5 7 4 8 5 7 
17 11 18 18 17 16 18 17 17 16 17 15 15 17 
6 5 5 6 8 9 9 8 7 5 5 9 5 5 
17 16 12 11 18 14 15 16 17 16 14 17 18 16 
17 18 18 15 17 19 10 18 15 12 15 15 17 18 
14 11 10 13 11 13 15 10 14 8 12 5 14 12 
7 5 6 8 6 8 5 9 9 7 6 9 6 8 
7 4 7 7 6 5 8 9 9 9 6 9 9 9 
13 10 14 14 12 12 10 14 14 14 14 11 13 13 
11 9 14 11 11 12 10 12 13 14 10 9 10 11 
6 10 6 8 5 9 7 6 6 8 8 5 6 5 
16 19 16 16 15 11 15 15 18 14 15 18 15 19 
11 12 14 13 10 12 11 8 8 12 9 15 7 14 
2 3 4 8 0 4 1 3 3 3 3 3 3 2 
8 9 8 9 7 6 6 7 6 12 5 8 9 9 
16 16 18 11 17 18 16 16 15 18 19 17 16 19 
9 7 5 7 5 6 8 6 9 5 5 5 7 9 
18 17 18 17 16 16 15 15 17 17 16 14 17 15 
9 6 11 9 7 5 6 6 9 14 8 6 5 5 
5 5 6 7 9 5 9 8 5 9 7 8 9 6 
4 3 2 4 2 3 3 3 3 2 3 4 3 3 
16 18 15 15 17 14 17 19 11 12 15 13 17 16 
6 7 8 7 9 6 6 6 5 8 6 8 5 6 
8 9 6 9 6 6 7 5 5 14 6 7 6 8 
4 2 4 3 4 3 3 1 3 4 2 3 3 4 
17 18 17 19 16 17 17 16 18 17 17 18 15 18 
18 15 11 17 16 16 16 11 17 15 15 19 13 17 
6 5 9 7 12 6 8 12 9 5 7 5 7 9 
4 2 4 4 3 3 4 4 2 2 0 4 2 5 
5 6 7 6 8 5 5 9 7 5 5 9 9 10 
16 17 10 14 17 16 18 15 15 15 17 10 17 18 
10 13 7 13 10 7 12 12 14 7 10 10 12 10 
7 5 6 6 9 6 6 8 6 6 5 9 9 13 
22 15 20 17 18 15 15 18 22 20 15 18 15 23 
8 6 6 6 8 5 6 6 9 9 8 11 8 14 
6 6 9 9 7 9 9 5 8 8 11 7 8 5 
14 10 14 11 11 11 11 14 14 11 10 10 6 8 
11 19 10 10 11 11 14 11 13 12 13 10 11 11 
3 4 4 3 0 3 2 4 2 3 2 4 1 3 
6 8 9 8 8 6 5 5 7 5 9 8 6 10 
4 2 3 3 0 4 3 4 4 5 3 3 4 6 
18 18 16 15 16 17 16 14 18 13 16 17 18 15 
8 7 8 7 9 6 7 5 6 5 6 5 5 6 
17 18 16 15 14 11 16 17 15 15 16 15 18 13 
3 3 3 4 4 8 3 4 2 3 3 6 3 8 
7 8 6 5 9 9 7 5 5 7 5 8 3 8 
4 4 4 4 2 2 2 4 4 2 2 1 3 3 
12 14 5 14 11 6 13 18 13 12 10 14 11 12 
4 2 4 0 3 2 2 2 3 3 3 3 2 4 
15 10 16 15 15 17 15 18 18 19 18 18 16 15 
12 14 11 14 13 12 12 14 14 14 10 14 14 11 
8 9 5 8 6 8 7 9 8 7 6 5 6 6 
12 10 13 10 8 13 12 10 12 10 12 13 11 7 
2 4 4 3 3 4 4 3 3 2 3 3 3 3 
16 10 10 14 17 16 12 18 18 12 15 15 19 18 
7 9 5 7 5 8 7 5 9 5 9 8 7 5 
11 5 10 11 13 17 9 10 10 14 10 10 10 13 
8 6 6 8 9 9 6 5 4 8 9 6 14 5 
13 7 13 7 14 11 14 10 10 13 14 10 13 12 
10 12 11 12 13 13 14 12 13 11 14 10 13 14 
5 8 7 7 8 9 14 11 9 6 6 8 5 6 
15 18 18 17 11 16 15 18 11 17 16 16 17 15 
9 8 5 8 7 7 6 7 7 5 6 7 9 5 
15 17 17 15 17 19 17 18 11 16 16 18 17 17 
3 4 4 4 4 5 3 1 4 3 4 2 2 4 
12 10 13 10 12 7 10 11 14 5 9 13 13 8 
15 11 18 15 16 15 16 17 17 11 18 12 17 16 
15 12 16 15 16 13 12 16 17 13 17 15 16 15 
16 10 16 16 17 11 12 13 15 14 14 15 18 18 
15 18 12 17 16 14 15 18 24 12 18 18 17 18 
3 4 4 3 9 1 0 2 0 2 3 4 3 3 
14 8 10 14 14 13 10 12 11 11 5 18 12 11 
22 15 18 20 22 17 18 22 18 16 16 17 21 18 
2 3 3 5 3 5 4 4 7 4 2 2 2 3 
2 0 7 9 3 4 3 4 3 4 7 2 4 3 
17 18 16 17 16 15 17 15 18 15 10 16 15 18 
14 13 13 12 10 6 10 11 13 12 11 12 13 8 
9 8 13 5 7 7 7 7 9 6 7 9 8 6 
6 5 8 5 6 9 7 9 6 8 8 5 5 9 
16 19 17 15 17 16 15 18 19 16 12 17 15 17 
7 5 5 9 6 9 6 9 5 9 8 6 9 8 
9 8 6 7 8 5 5 8 8 8 9 6 7 7 
10 10 5 14 13 12 10 10 11 11 11 13 13 9 
16 17 19 16 12 19 10 16 15 15 16 17 15 15 
11 11 10 14 11 10 15 13 11 8 12 11 13 14 
12 5 13 13 14 12 14 14 12 11 9 11 17 12 
12 13 12 8 14 11 14 11 9 11 11 12 13 14 
5 14 7 5 9 6 8 7 7 5 14 6 7 9 
9 9 6 7 6 9 5 8 11 6 6 5 7 7 
20 15 15 16 19 15 15 18 20 18 21 21 22 17 
6 9 7 7 9 5 5 6 5 9 8 8 7 5 
7 9 8 6 6 8 6 7 7 7 6 7 7 5 
6 6 5 5 6 6 8 8 7 7 9 6 7 7 
11 11 14 14 14 12 12 14 11 14 11 5 15 14 
16 13 13 16 19 15 15 17 17 15 18 16 17 15 
16 20 16 15 14 13 16 19 18 15 16 18 18 17 
5 5 5 5 7 9 8 5 6 8 5 7 7 5 
3 3 0 4 4 2 4 3 2 3 3 9 4 4 
7 6 6 14 8 5 7 9 9 8 14 8 8 8 
13 11 7 13 14 13 13 12 18 11 12 12 10 12 
7 9 7 5 5 8 6 9 7 7 5 6 9 8 
15 15 18 18 13 12 15 17 17 16 11 11 18 14 
10 9 17 12 11 13 13 12 7 12 13 14 8 12 
9 9 9 8 9 9 7 7 9 8 9 7 6 6 
7 7 5 9 8 7 7 5 5 7 5 5 9 6 
11 12 10 13 11 11 13 13 9 13 13 10 14 10 
16 18 16 16 17 17 19 17 16 17 18 16 17 15 
8 8 7 5 7 5 5 7 5 7 6 5 5 6 
9 7 7 9 7 5 7 5 14 8 5 7 7 7 
15 17 14 19 12 17 15 15 15 17 17 15 17 10 
17 17 15 16 16 15 17 14 17 14 17 15 18 17 
8 5 8 7 9 6 9 5 6 5 9 7 7 10 
9 9 5 5 8 7 5 5 14 7 5 8 6 9 
9 3 7 9 8 3 9 7 9 7 9 9 6 13 
17 14 24 16 15 16 18 16 18 11 16 16 18 15 
9 8 7 8 7 5 5 9 5 6 5 6 7 9 
14 12 13 14 13 10 13 17 13 14 7 12 5 13 
19 17 17 19 16 16 15 16 15 16 19 17 16 15 
18 16 18 17 10 15 13 15 16 17 16 17 18 17 
10 13 11 10 10 12 8 10 11 13 11 14 14 14 
3 4 6 4 2 4 3 4 4 4 4 4 0 0 
15 15 17 15 16 17 16 16 17 14 18 16 17 16 
19 18 12 17 18 16 16 19 16 18 10 15 18 17 
6 5 6 7 8 7 8 5 8 9 9 6 6 9 
24 23 21 19 21 16 15 16 15 19 20 15 18 23 
5 5 5 9 7 6 9 5 9 8 5 9 6 8 
8 9 8 7 8 5 8 9 8 8 9 7 8 7 
19 17 12 23 17 13 12 15 16 16 19 15 18 12 
5 7 6 8 5 5 6 9 7 9 9 7 9 8 
17 13 19 17 19 16 17 15 16 11 15 16 11 18 
11 12 14 14 14 13 13 7 13 11 6 14 13 13 
12 12 6 13 10 11 12 10 10 14 14 14 5 10 
14 10 12 14 11 13 13 11 13 12 5 10 13 10 
13 14 5 14 14 14 11 11 13 7 11 13 9 15 
8 6 5 7 7 5 7 7 7 5 5 6 5 5 
11 11 13 13 11 14 11 10 7 12 14 14 13 10 
8 7 14 4 11 7 9 9 9 8 5 9 5 8 
12 12 8 11 14 14 5 11 12 13 12 13 14 10 
11 13 8 10 14 12 10 14 10 14 9 11 12 14 
17 10 16 14 16 15 18 11 16 14 17 19 10 18 
62 
1 4 3 0 0 4 3 4 3 2 4 4 2 4 
14 12 6 13 9 14 7 14 5 13 12 12 12 10 
43 43 49 40 42 45 37 38 49 37 47 48 48 48 
19 17 15 18 10 11 19 13 18 13 15 19 18 17 
18 16 12 16 11 16 15 10 10 16 18 15 16 16 
17 15 16 11 18 18 18 15 17 15 19 14 19 19 
13 14 13 11 13 14 11 10 16 12 11 11 12 10 
7 9 8 5 9 7 7 8 7 6 9 7 7 7 
19 17 16 15 17 15 15 23 16 15 18 15 14 19 
12 13 13 10 14 13 15 10 10 13 8 10 11 15 
20 16 18 24 20 20 16 17 20 17 18 20 25 16 
3 3 3 3 2 3 4 4 3 3 0 4 8 4 
15 16 10 10 16 11 19 18 18 18 13 16 15 17 
8 8 5 9 6 8 8 8 7 7 6 7 5 14 
17 12 16 11 11 18 19 11 16 17 17 16 13 19 
15 17 16 16 17 17 18 16 17 18 11 15 17 15 
7 7 8 5 7 8 7 7 6 8 9 6 8 7 
23 20 15 22 23 16 20 20 22 19 27 18 22 19 
14 12 13 12 14 11 10 13 12 14 13 11 14 14 
8 5 9 6 6 8 8 6 7 7 6 7 10 5 
21 22 20 17 16 20 16 15 15 21 21 15 18 16 
17 13 11 16 17 15 16 17 15 18 17 16 19 16 
20 21 17 25 17 20 16 21 15 15 18 16 15 16 
3 3 4 4 3 4 2 2 4 1 6 3 4 4 
25 20 20 23 21 21 28 26 25 20 28 26 22 20 
3 3 0 5 4 3 4 2 3 2 3 7 2 3 
13 13 14 12 14 14 13 12 15 14 15 11 13 12 
12 5 9 11 10 10 7 5 12 13 13 11 8 13 
3 3 3 2 7 3 2 2 3 2 2 3 3 2 
22 27 20 19 18 15 17 20 16 16 22 18 21 17 
11 11 11 11 12 11 10 11 12 10 11 10 12 12 
4 4 4 3 2 4 4 3 3 3 3 0 4 3 
23 26 25 23 20 24 24 21 23 28 21 23 20 21 
11 10 13 10 13 10 13 12 13 10 14 14 12 12 
12 14 10 10 12 10 13 10 11 13 10 14 10 12 
31 31 31 28 25 30 27 27 26 25 25 29 27 29 
11 12 10 13 13 12 14 11 13 12 14 11 12 13 
29 27 22 22 22 20 20 20 26 23 21 20 26 29 
24 20 21 20 20 20 25 22 21 20 24 20 20 23 
24 20 24 20 26 24 21 20 22 20 21 24 22 21 
54 53 50 53 53 
